id,term,normalized,canonical,aliases,categories,subcategories,priority,active,source,kind
tech_d1a7b46eaec02166,PlanetScale,planetscale,PlanetScale,,"Databases, Search & Storage",,80,True,Curated eSupraLife technical vocabulary,technical_autosuggestion
tech_7cbdd1ebf0c21f7c,Playwright,playwright,Playwright,,Testing & Quality Assurance,,80,True,Curated eSupraLife technical vocabulary,technical_autosuggestion
tech_b1fbedd8bea6663f,PM2,pm2,PM2,,"DevOps, SRE & Infrastructure",,80,True,Curated eSupraLife technical vocabulary,technical_autosuggestion
tech_cb3c65b8ca52c422,POP3,pop3,POP3,,"Protocols, Networking & Architecture",,80,True,Curated eSupraLife technical vocabulary,technical_autosuggestion
tech_519968cbed983352,PostgreSQL,postgresql,PostgreSQL,Postgres,"Databases, Search & Storage",,80,True,Curated eSupraLife technical vocabulary,technical_autosuggestion
tech_7ec5f7e03481cdff,Postman,postman,Postman,,Testing & Quality Assurance,,80,True,Curated eSupraLife technical vocabulary,technical_autosuggestion
tech_32beb5519f699e42,Power BI,power bi,Power BI,,Data Engineering & Analytics,,80,True,Curated eSupraLife technical vocabulary,technical_autosuggestion
tech_0ecb32ead414fafc,PowerShell,powershell,PowerShell,,Programming Languages,,80,True,Curated eSupraLife technical vocabulary,technical_autosuggestion
tech_2f52178401537344,Prefect,prefect,Prefect,,Data Engineering & Analytics,,80,True,Curated eSupraLife technical vocabulary,technical_autosuggestion
tech_9fd021d1231bba79,Prettier,prettier,Prettier,,Frontend & Web,,80,True,Curated eSupraLife technical vocabulary,technical_autosuggestion
tech_6f94de6b7214fd9e,Prisma,prisma,Prisma,,"Databases, Search & Storage",,80,True,Curated eSupraLife technical vocabulary,technical_autosuggestion
tech_13eff460562a4b14,Progressive Web App,progressive web app,Progressive Web App,PWA,Frontend & Web | Mobile & Desktop,,80,True,Curated eSupraLife technical vocabulary,technical_autosuggestion
tech_aad8f23c2fa06d46,Prometheus,prometheus,Prometheus,,"DevOps, SRE & Infrastructure",,80,True,Curated eSupraLife technical vocabulary,technical_autosuggestion
tech_c72b1d708d0da13c,Prompt Engineering,prompt engineering,Prompt Engineering,,"AI, ML & Generative AI",,80,True,Curated eSupraLife technical vocabulary,technical_autosuggestion
tech_ec0b12fb4324486f,Protocol Buffers,protocol buffers,Protocol Buffers,Protobuf,"Protocols, Networking & Architecture",,80,True,Curated eSupraLife technical vocabulary,technical_autosuggestion
tech_4a835a76e9eee9dd,Public Key Infrastructure,public key infrastructure,Public Key Infrastructure,PKI,"Security, Identity & Compliance",,80,True,Curated eSupraLife technical vocabulary,technical_autosuggestion
tech_3ca779aa35111fa4,Publish Subscribe,publish subscribe,Publish Subscribe,Pub/Sub,"Protocols, Networking & Architecture",,80,True,Curated eSupraLife technical vocabulary,technical_autosuggestion
tech_51ae8d2d0402cf39,Pull Request,pull request,Pull Request,PR,Version Control & Collaboration,,80,True,Curated eSupraLife technical vocabulary,technical_autosuggestion
tech_e38ce0efa02a3cd5,Pulumi,pulumi,Pulumi,,"DevOps, SRE & Infrastructure",,80,True,Curated eSupraLife technical vocabulary,technical_autosuggestion
tech_980a047f2126b284,Puppet,puppet,Puppet,,"DevOps, SRE & Infrastructure",,80,True,Curated eSupraLife technical vocabulary,technical_autosuggestion
tech_b04f5f6dbab2b8aa,Puppeteer,puppeteer,Puppeteer,,Testing & Quality Assurance,,80,True,Curated eSupraLife technical vocabulary,technical_autosuggestion
tech_79857dd98e6a8e86,PySpark,pyspark,PySpark,,Data Engineering & Analytics,,80,True,Curated eSupraLife technical vocabulary,technical_autosuggestion
tech_0eaa389e1fdb3a19,Pytest,pytest,Pytest,,Testing & Quality Assurance,,80,True,Curated eSupraLife technical vocabulary,technical_autosuggestion
tech_4235227b51436ad8,Python,python,Python,,Programming Languages,,80,True,Curated eSupraLife technical vocabulary,technical_autosuggestion
tech_dfecc9eaf34df24b,PyTorch,pytorch,PyTorch,,"AI, ML & Generative AI",,80,True,Curated eSupraLife technical vocabulary,technical_autosuggestion
tech_f69fbdf9ba1a9484,Qdrant,qdrant,Qdrant,,"AI, ML & Generative AI",,80,True,Curated eSupraLife technical vocabulary,technical_autosuggestion
tech_23c19c93518de340,Quality Assurance,quality assurance,Quality Assurance,QA,Testing & Quality Assurance,,80,True,Curated eSupraLife technical vocabulary,technical_autosuggestion
tech_f751b8828ef23efd,Qwen,qwen,Qwen,,"AI, ML & Generative AI",,80,True,Curated eSupraLife technical vocabulary,technical_autosuggestion
tech_4dc7c9ec434ed065,R,r,R,,Programming Languages,,80,True,Curated eSupraLife technical vocabulary,technical_autosuggestion
tech_d37a9628bc10a881,RabbitMQ,rabbitmq,RabbitMQ,,Data Engineering & Analytics,,80,True,Curated eSupraLife technical vocabulary,technical_autosuggestion
tech_c1c2145a4aa45bbd,Rate Limiting,rate limiting,Rate Limiting,,Backend & APIs,,80,True,Curated eSupraLife technical vocabulary,technical_autosuggestion
tech_6b810c90aa9a9985,React,react,React,React.js | ReactJS,Frontend & Web,,80,True,Curated eSupraLife technical vocabulary,technical_autosuggestion
tech_a27d4ed50cd5a170,React Native,react native,React Native,,Mobile & Desktop,,80,True,Curated eSupraLife technical vocabulary,technical_autosuggestion
tech_bb64ce9ca4971cb9,Recommendation System,recommendation system,Recommendation System,,"AI, ML & Generative AI",,80,True,Curated eSupraLife technical vocabulary,technical_autosuggestion
tech_ce4e0d96af8ad06a,Red Hat Enterprise Linux,red hat enterprise linux,Red Hat Enterprise Linux,RHEL,"DevOps, SRE & Infrastructure",,80,True,Curated eSupraLife technical vocabulary,technical_autosuggestion
tech_b840fc02d5240454,Redis,redis,Redis,,"Databases, Search & Storage",,80,True,Curated eSupraLife technical vocabulary,technical_autosuggestion
tech_80c932ecf5690593,Redux,redux,Redux,,Frontend & Web,,80,True,Curated eSupraLife technical vocabulary,technical_autosuggestion
tech_bbcdd87a12c6a846,Redux Toolkit,redux toolkit,Redux Toolkit,RTK,Frontend & Web,,80,True,Curated eSupraLife technical vocabulary,technical_autosuggestion
tech_3a7b1f96af98da40,Regression Testing,regression testing,Regression Testing,,Testing & Quality Assurance,,80,True,Curated eSupraLife technical vocabulary,technical_autosuggestion
tech_dd424f13877cce80,Reinforcement Learning,reinforcement learning,Reinforcement Learning,RL,"AI, ML & Generative AI",,80,True,Curated eSupraLife technical vocabulary,technical_autosuggestion
tech_b6ccfcaea5ea8b7f,Remote Patient Monitoring,remote patient monitoring,Remote Patient Monitoring,RPM,Healthcare IT & Interoperability,,80,True,Curated eSupraLife technical vocabulary,technical_autosuggestion
tech_ff0197b5a3f0627e,Repository Pattern,repository pattern,Repository Pattern,,Backend & APIs,,80,True,Curated eSupraLife technical vocabulary,technical_autosuggestion
tech_216b72e976ad026a,Reranking,reranking,Reranking,Re-ranking,"AI, ML & Generative AI",,80,True,Curated eSupraLife technical vocabulary,technical_autosuggestion
tech_548c8917314b1abb,Responsive Mobile Design,responsive mobile design,Responsive Mobile Design,,Mobile & Desktop,,80,True,Curated eSupraLife technical vocabulary,technical_autosuggestion
tech_6c62444e50a63612,Responsive Web Design,responsive web design,Responsive Web Design,RWD,Frontend & Web,,80,True,Curated eSupraLife technical vocabulary,technical_autosuggestion
tech_27ad1672d8c97d74,REST,rest,REST,,"Protocols, Networking & Architecture",,80,True,Curated eSupraLife technical vocabulary,technical_autosuggestion
tech_a382eb2889caf91b,REST API,rest api,REST API,RESTful API | REST,Backend & APIs,,80,True,Curated eSupraLife technical vocabulary,technical_autosuggestion
tech_dcd0a79f9d9191d6,Retrieval-Augmented Generation,retrieval-augmented generation,Retrieval-Augmented Generation,RAG,"AI, ML & Generative AI",,80,True,Curated eSupraLife technical vocabulary,technical_autosuggestion
tech_9accc4d86a7eb87f,Reverse Proxy,reverse proxy,Reverse Proxy,,"DevOps, SRE & Infrastructure | Protocols, Networking & Architecture",,80,True,Curated eSupraLife technical vocabulary,technical_autosuggestion
tech_72d14d174b071664,RIS,ris,RIS,Radiology Information System,Healthcare IT & Interoperability,,80,True,Curated eSupraLife technical vocabulary,technical_autosuggestion
tech_f144379050985ebf,Rocky Linux,rocky linux,Rocky Linux,,"DevOps, SRE & Infrastructure",,80,True,Curated eSupraLife technical vocabulary,technical_autosuggestion
tech_0b87104ed7c2ba18,Role-Based Access Control,role-based access control,Role-Based Access Control,RBAC,"Security, Identity & Compliance",,80,True,Curated eSupraLife technical vocabulary,technical_autosuggestion
tech_c606dcff0fcf98d7,Rollup,rollup,Rollup,,Frontend & Web,,80,True,Curated eSupraLife technical vocabulary,technical_autosuggestion
tech_e64b40f2bd5c8a95,RPC,rpc,RPC,Remote Procedure Call,"Protocols, Networking & Architecture",,80,True,Curated eSupraLife technical vocabulary,technical_autosuggestion
tech_01e4715cd1f1397a,RSA,rsa,RSA,,"Security, Identity & Compliance",,80,True,Curated eSupraLife technical vocabulary,technical_autosuggestion
tech_5a0af1c786d03080,RSpec,rspec,RSpec,,Testing & Quality Assurance,,80,True,Curated eSupraLife technical vocabulary,technical_autosuggestion
tech_18e40e1401eef67e,Ruby,ruby,Ruby,,Programming Languages,,80,True,Curated eSupraLife technical vocabulary,technical_autosuggestion
tech_62da32c42613e40e,Ruby on Rails,ruby on rails,Ruby on Rails,Rails,Backend & APIs,,80,True,Curated eSupraLife technical vocabulary,technical_autosuggestion
tech_7b41f80fc68bc2a9,Rust,rust,Rust,,Programming Languages,,80,True,Curated eSupraLife technical vocabulary,technical_autosuggestion
tech_184aca4ea334970c,RxJS,rxjs,RxJS,,Frontend & Web,,80,True,Curated eSupraLife technical vocabulary,technical_autosuggestion
tech_c485cbafcf88070a,RxNorm,rxnorm,RxNorm,,Healthcare IT & Interoperability,,80,True,Curated eSupraLife technical vocabulary,technical_autosuggestion
tech_d77b13fada6308c9,Salesforce,salesforce,Salesforce,,"CMS, eCommerce & Marketing Tech",,80,True,Curated eSupraLife technical vocabulary,technical_autosuggestion
tech_2ab5d36446788efe,SAML,saml,SAML,SAML 2.0,"Security, Identity & Compliance",,80,True,Curated eSupraLife technical vocabulary,technical_autosuggestion
tech_dc6c4c5197b3b53d,Sanity,sanity,Sanity,,"CMS, eCommerce & Marketing Tech",,80,True,Curated eSupraLife technical vocabulary,technical_autosuggestion
tech_70f4dcc5ebe585df,Sanity Testing,sanity testing,Sanity Testing,,Testing & Quality Assurance,,80,True,Curated eSupraLife technical vocabulary,technical_autosuggestion
tech_5d7463cd9fe42090,Sass,sass,Sass,SCSS,Frontend & Web,,80,True,Curated eSupraLife technical vocabulary,technical_autosuggestion
tech_54274edafa757bbe,Scala,scala,Scala,,Programming Languages,,80,True,Curated eSupraLife technical vocabulary,technical_autosuggestion
tech_ffe14662a1c3987b,scikit-learn,scikit-learn,scikit-learn,sklearn,"AI, ML & Generative AI",,80,True,Curated eSupraLife technical vocabulary,technical_autosuggestion
tech_28375a65a2058792,SciPy,scipy,SciPy,,Data Engineering & Analytics,,80,True,Curated eSupraLife technical vocabulary,technical_autosuggestion
tech_ffdf8c66d3c22ed4,Scratch,scratch,Scratch,,Programming Languages,,80,True,Curated eSupraLife technical vocabulary,technical_autosuggestion
tech_016a0ff5599dd358,Search Engine Optimization,search engine optimization,Search Engine Optimization,SEO,"CMS, eCommerce & Marketing Tech",,80,True,Curated eSupraLife technical vocabulary,technical_autosuggestion
tech_1ef4819d24554dd2,Secrets Management,secrets management,Secrets Management,,"Security, Identity & Compliance",,80,True,Curated eSupraLife technical vocabulary,technical_autosuggestion
tech_e97d24fd6036be5c,Secure Coding,secure coding,Secure Coding,,"Security, Identity & Compliance",,80,True,Curated eSupraLife technical vocabulary,technical_autosuggestion
tech_316fc31bb8e2941b,Security Operations Center,security operations center,Security Operations Center,SOC,"Security, Identity & Compliance",,80,True,Curated eSupraLife technical vocabulary,technical_autosuggestion
tech_1459928817c22d7a,Security Testing,security testing,Security Testing,,Testing & Quality Assurance,,80,True,Curated eSupraLife technical vocabulary,technical_autosuggestion
tech_6a80eba8ec04ef53,Segment,segment,Segment,,"CMS, eCommerce & Marketing Tech",,80,True,Curated eSupraLife technical vocabulary,technical_autosuggestion
tech_781b4ea1d8536669,Selenium,selenium,Selenium,,Testing & Quality Assurance,,80,True,Curated eSupraLife technical vocabulary,technical_autosuggestion
tech_d2304a4c106dcbbc,Self-Supervised Learning,self-supervised learning,Self-Supervised Learning,,"AI, ML & Generative AI",,80,True,Curated eSupraLife technical vocabulary,technical_autosuggestion
tech_22d6d0bafcce805d,Semantic Search,semantic search,Semantic Search,,"AI, ML & Generative AI",,80,True,Curated eSupraLife technical vocabulary,technical_autosuggestion
tech_d8d383503b80c57a,Semantic Versioning,semantic versioning,Semantic Versioning,SemVer,Version Control & Collaboration,,80,True,Curated eSupraLife technical vocabulary,technical_autosuggestion
tech_c4caeb107635eb6a,Sentence Transformers,sentence transformers,Sentence Transformers,,"AI, ML & Generative AI",,80,True,Curated eSupraLife technical vocabulary,technical_autosuggestion
tech_6645745aaa70517c,Sentiment Analysis,sentiment analysis,Sentiment Analysis,,"AI, ML & Generative AI",,80,True,Curated eSupraLife technical vocabulary,technical_autosuggestion
tech_244af7a99af79832,Sentry,sentry,Sentry,,"DevOps, SRE & Infrastructure",,80,True,Curated eSupraLife technical vocabulary,technical_autosuggestion
tech_35595a70b09fdf9f,Sequelize,sequelize,Sequelize,,"Databases, Search & Storage",,80,True,Curated eSupraLife technical vocabulary,technical_autosuggestion
tech_ae21823aa741aee4,Server-Sent Events,server-sent events,Server-Sent Events,SSE,Backend & APIs,,80,True,Curated eSupraLife technical vocabulary,technical_autosuggestion
tech_353a40a121cede9d,Server-Side Rendering,server-side rendering,Server-Side Rendering,SSR,Frontend & Web,,80,True,Curated eSupraLife technical vocabulary,technical_autosuggestion
tech_89affbf98a2ee98d,Serverless,serverless,Serverless,,Backend & APIs,,80,True,Curated eSupraLife technical vocabulary,technical_autosuggestion
tech_9fbf55e5e3e05f29,Service Mesh,service mesh,Service Mesh,,"Protocols, Networking & Architecture",,80,True,Curated eSupraLife technical vocabulary,technical_autosuggestion
tech_8047e16a51d871c6,Service Worker,service worker,Service Worker,Service Workers,Frontend & Web,,80,True,Curated eSupraLife technical vocabulary,technical_autosuggestion
tech_fdf740d1da25050f,SFTP,sftp,SFTP,,"Protocols, Networking & Architecture",,80,True,Curated eSupraLife technical vocabulary,technical_autosuggestion
tech_3dec6f1e1c897fbb,Shadow DOM,shadow dom,Shadow DOM,,Frontend & Web,,80,True,Curated eSupraLife technical vocabulary,technical_autosuggestion
tech_c3a45cb7e1dc3e2c,Shopify,shopify,Shopify,,"CMS, eCommerce & Marketing Tech",,80,True,Curated eSupraLife technical vocabulary,technical_autosuggestion
tech_26bb1811825eb0d2,Shopify Admin API,shopify admin api,Shopify Admin API,,"CMS, eCommerce & Marketing Tech",,80,True,Curated eSupraLife technical vocabulary,technical_autosuggestion
tech_e3e84b72a1b0dd2b,Shopify GraphQL,shopify graphql,Shopify GraphQL,,"CMS, eCommerce & Marketing Tech",,80,True,Curated eSupraLife technical vocabulary,technical_autosuggestion
tech_a892c20004f0832e,Shopify Liquid,shopify liquid,Shopify Liquid,Liquid,"CMS, eCommerce & Marketing Tech",,80,True,Curated eSupraLife technical vocabulary,technical_autosuggestion
tech_b51cd9643d6e019c,Shopify Polaris,shopify polaris,Shopify Polaris,Polaris,"CMS, eCommerce & Marketing Tech",,80,True,Curated eSupraLife technical vocabulary,technical_autosuggestion
tech_5620f2a308c5c0d1,Shopify Storefront API,shopify storefront api,Shopify Storefront API,,"CMS, eCommerce & Marketing Tech",,80,True,Curated eSupraLife technical vocabulary,technical_autosuggestion
tech_47804a4ced553b87,SIEM,siem,SIEM,,"Security, Identity & Compliance",,80,True,Curated eSupraLife technical vocabulary,technical_autosuggestion
tech_98475cbafdf0a5dc,Single Page Application,single page application,Single Page Application,SPA,Frontend & Web,,80,True,Curated eSupraLife technical vocabulary,technical_autosuggestion
tech_23abfe1d09f652ca,Single Sign-On,single sign-on,Single Sign-On,SSO,"Security, Identity & Compliance",,80,True,Curated eSupraLife technical vocabulary,technical_autosuggestion
tech_a454cbd3300e07e8,Site Reliability Engineering,site reliability engineering,Site Reliability Engineering,SRE,"DevOps, SRE & Infrastructure",,80,True,Curated eSupraLife technical vocabulary,technical_autosuggestion
tech_0ffe6c3e1f43f953,Slack,slack,Slack,,Version Control & Collaboration,,80,True,Curated eSupraLife technical vocabulary,technical_autosuggestion
tech_9cb764e9c2e1d43c,Smoke Testing,smoke testing,Smoke Testing,,Testing & Quality Assurance,,80,True,Curated eSupraLife technical vocabulary,technical_autosuggestion
tech_9a0e0d6652749eb5,SMTP,smtp,SMTP,,"Protocols, Networking & Architecture",,80,True,Curated eSupraLife technical vocabulary,technical_autosuggestion
tech_eec94c3a24313f62,SNOMED CT,snomed ct,SNOMED CT,SNOMED,Healthcare IT & Interoperability,,80,True,Curated eSupraLife technical vocabulary,technical_autosuggestion
tech_b0c5516f28a7c36b,Snowflake,snowflake,Snowflake,,"Databases, Search & Storage",,80,True,Curated eSupraLife technical vocabulary,technical_autosuggestion
tech_f6c1ab81815f784f,SOAP,soap,SOAP,SOAP API,Backend & APIs,,80,True,Curated eSupraLife technical vocabulary,technical_autosuggestion
tech_9c7ad58624a7d90a,SOC 2,soc 2,SOC 2,,"Security, Identity & Compliance",,80,True,Curated eSupraLife technical vocabulary,technical_autosuggestion
tech_b4a15d9b72235213,Software Testing,software testing,Software Testing,,Testing & Quality Assurance,,80,True,Curated eSupraLife technical vocabulary,technical_autosuggestion
tech_9da3f5e0438f4c59,Solidity,solidity,Solidity,,Programming Languages,,80,True,Curated eSupraLife technical vocabulary,technical_autosuggestion
tech_68b3ab5f7810a998,SonarQube,sonarqube,SonarQube,,Testing & Quality Assurance,,80,True,Curated eSupraLife technical vocabulary,technical_autosuggestion
tech_26b9cc7f02845df9,Speech Recognition,speech recognition,Speech Recognition,Automatic Speech Recognition | ASR,"AI, ML & Generative AI",,80,True,Curated eSupraLife technical vocabulary,technical_autosuggestion
tech_d5867346196ad55d,Spinnaker,spinnaker,Spinnaker,,"DevOps, SRE & Infrastructure",,80,True,Curated eSupraLife technical vocabulary,technical_autosuggestion
tech_aeb184e6540289aa,Spring Boot,spring boot,Spring Boot,,Backend & APIs,,80,True,Curated eSupraLife technical vocabulary,technical_autosuggestion
tech_69cd68eaf3fca1b7,Spring Framework,spring framework,Spring Framework,Spring,Backend & APIs,,80,True,Curated eSupraLife technical vocabulary,technical_autosuggestion
tech_db1dfd45b163e0f2,SQL,sql,SQL,,Programming Languages,,80,True,Curated eSupraLife technical vocabulary,technical_autosuggestion
tech_f9c65fbf8f46db55,SQL Injection,sql injection,SQL Injection,,"Security, Identity & Compliance",,80,True,Curated eSupraLife technical vocabulary,technical_autosuggestion
tech_3c30e6762d7f9786,SQL Query Optimization,sql query optimization,SQL Query Optimization,SQL Tuning,"Databases, Search & Storage",,80,True,Curated eSupraLife technical vocabulary,technical_autosuggestion
tech_6d64a5ee3d487558,SQLite,sqlite,SQLite,,"Databases, Search & Storage",,80,True,Curated eSupraLife technical vocabulary,technical_autosuggestion
tech_e8b9f665f844bf5d,SSH,ssh,SSH,Secure Shell,"DevOps, SRE & Infrastructure",,80,True,Curated eSupraLife technical vocabulary,technical_autosuggestion
tech_20a24593f82e5739,SSL,ssl,SSL,Secure Sockets Layer,"Security, Identity & Compliance",,80,True,Curated eSupraLife technical vocabulary,technical_autosuggestion
tech_46c4866df30fbd15,Static Analysis,static analysis,Static Analysis,,Testing & Quality Assurance,,80,True,Curated eSupraLife technical vocabulary,technical_autosuggestion
tech_240fed7669029795,Static Site Generation,static site generation,Static Site Generation,SSG,Frontend & Web,,80,True,Curated eSupraLife technical vocabulary,technical_autosuggestion
tech_56ef4fc2982ca6c8,Stored Procedures,stored procedures,Stored Procedures,,"Databases, Search & Storage",,80,True,Curated eSupraLife technical vocabulary,technical_autosuggestion
tech_f8437193862b78da,Storybook,storybook,Storybook,,Frontend & Web,,80,True,Curated eSupraLife technical vocabulary,technical_autosuggestion
tech_f2c4ab39ad848531,Strapi,strapi,Strapi,,"CMS, eCommerce & Marketing Tech",,80,True,Curated eSupraLife technical vocabulary,technical_autosuggestion
tech_f255ecd7480bad3d,Stress Testing,stress testing,Stress Testing,,Testing & Quality Assurance,,80,True,Curated eSupraLife technical vocabulary,technical_autosuggestion
tech_2fcb5a43a42afa8e,Stripe,stripe,Stripe,,Healthcare IT & Interoperability,,80,True,Curated eSupraLife technical vocabulary,technical_autosuggestion
tech_2f8c92a2c4a624e5,Structured Outputs,structured outputs,Structured Outputs,,"AI, ML & Generative AI",,80,True,Curated eSupraLife technical vocabulary,technical_autosuggestion
tech_5b2fb32768e94df2,Supabase,supabase,Supabase,,"Databases, Search & Storage",,80,True,Curated eSupraLife technical vocabulary,technical_autosuggestion
tech_691b18bc7ae4293d,Supervised Learning,supervised learning,Supervised Learning,,"AI, ML & Generative AI",,80,True,Curated eSupraLife technical vocabulary,technical_autosuggestion
tech_0f4d09e43d208d5e,Supervisor,supervisor,Supervisor,,"DevOps, SRE & Infrastructure",,80,True,Curated eSupraLife technical vocabulary,technical_autosuggestion
tech_c69fc21687b604f4,Svelte,svelte,Svelte,,Frontend & Web,,80,True,Curated eSupraLife technical vocabulary,technical_autosuggestion
tech_9ebdc3f18dd51026,SvelteKit,sveltekit,SvelteKit,,Frontend & Web,,80,True,Curated eSupraLife technical vocabulary,technical_autosuggestion
tech_5bada6ad649e470d,SVN,svn,SVN,Subversion,Version Control & Collaboration,,80,True,Curated eSupraLife technical vocabulary,technical_autosuggestion
tech_49dab5697b643354,Swift,swift,Swift,,Programming Languages,,80,True,Curated eSupraLife technical vocabulary,technical_autosuggestion
tech_b2127bd679a846b2,SwiftUI,swiftui,SwiftUI,,Mobile & Desktop,,80,True,Curated eSupraLife technical vocabulary,technical_autosuggestion
tech_18a05c51097179aa,Symfony,symfony,Symfony,,Backend & APIs,,80,True,Curated eSupraLife technical vocabulary,technical_autosuggestion
tech_5cacb1c30c69d3e1,Systemd,systemd,Systemd,,"DevOps, SRE & Infrastructure",,80,True,Curated eSupraLife technical vocabulary,technical_autosuggestion
tech_3f20c95645c39d59,T-SQL,t-sql,T-SQL,Transact-SQL,Programming Languages,,80,True,Curated eSupraLife technical vocabulary,technical_autosuggestion
tech_e4ff4ad07cfd70e0,Tableau,tableau,Tableau,,Data Engineering & Analytics,,80,True,Curated eSupraLife technical vocabulary,technical_autosuggestion
tech_8ca00dfe128323eb,Tailwind CSS,tailwind css,Tailwind CSS,Tailwind,Frontend & Web,,80,True,Curated eSupraLife technical vocabulary,technical_autosuggestion
tech_529551811fe28b30,Tauri,tauri,Tauri,,Mobile & Desktop,,80,True,Curated eSupraLife technical vocabulary,technical_autosuggestion
tech_6ce375e315d720af,TCP,tcp,TCP,,"Protocols, Networking & Architecture",,80,True,Curated eSupraLife technical vocabulary,technical_autosuggestion
tech_c56b3e51616a4766,TCP/IP,tcp/ip,TCP/IP,,"Protocols, Networking & Architecture",,80,True,Curated eSupraLife technical vocabulary,technical_autosuggestion
tech_fd37cc0f60f56546,TeamCity,teamcity,TeamCity,,"DevOps, SRE & Infrastructure",,80,True,Curated eSupraLife technical vocabulary,technical_autosuggestion
tech_44d8fce2c8f23367,Telehealth,telehealth,Telehealth,,Healthcare IT & Interoperability,,80,True,Curated eSupraLife technical vocabulary,technical_autosuggestion
tech_1c6c1e0c71e2ea2b,Telemedicine,telemedicine,Telemedicine,,Healthcare IT & Interoperability,,80,True,Curated eSupraLife technical vocabulary,technical_autosuggestion
tech_3d3f421e9db6d97a,TensorFlow,tensorflow,TensorFlow,,"AI, ML & Generative AI",,80,True,Curated eSupraLife technical vocabulary,technical_autosuggestion
tech_75ada95d871dcca8,Terraform,terraform,Terraform,,"DevOps, SRE & Infrastructure",,80,True,Curated eSupraLife technical vocabulary,technical_autosuggestion
tech_366035087b65847f,Test Automation,test automation,Test Automation,Automated Testing,Testing & Quality Assurance,,80,True,Curated eSupraLife technical vocabulary,technical_autosuggestion
tech_215de4b2f69e384a,Test-Driven Development,test-driven development,Test-Driven Development,TDD,Testing & Quality Assurance,,80,True,Curated eSupraLife technical vocabulary,technical_autosuggestion
tech_b52d894bf1437293,TestNG,testng,TestNG,,Testing & Quality Assurance,,80,True,Curated eSupraLife technical vocabulary,technical_autosuggestion
tech_b8c711da13355bce,Text-to-Speech,text-to-speech,Text-to-Speech,TTS,"AI, ML & Generative AI",,80,True,Curated eSupraLife technical vocabulary,technical_autosuggestion
tech_6befbdec692691ec,Threat Modeling,threat modeling,Threat Modeling,Threat Modelling,"Security, Identity & Compliance",,80,True,Curated eSupraLife technical vocabulary,technical_autosuggestion
tech_c441435c0602c49b,Three.js,three.js,Three.js,ThreeJS,Frontend & Web,,80,True,Curated eSupraLife technical vocabulary,technical_autosuggestion
tech_4df56fc09a3e66b4,TiDB,tidb,TiDB,,"Databases, Search & Storage",,80,True,Curated eSupraLife technical vocabulary,technical_autosuggestion
tech_831810954281c4db,Time Series Forecasting,time series forecasting,Time Series Forecasting,,"AI, ML & Generative AI",,80,True,Curated eSupraLife technical vocabulary,technical_autosuggestion
tech_f48c84c093f87f09,TimescaleDB,timescaledb,TimescaleDB,,"Databases, Search & Storage",,80,True,Curated eSupraLife technical vocabulary,technical_autosuggestion
tech_4929fca9d47db1f6,TLS,tls,TLS,Transport Layer Security,"Security, Identity & Compliance",,80,True,Curated eSupraLife technical vocabulary,technical_autosuggestion
tech_6ed1b58b6b592706,TOML,toml,TOML,,"Protocols, Networking & Architecture",,80,True,Curated eSupraLife technical vocabulary,technical_autosuggestion
tech_cd4bcb207441666c,Tool Calling,tool calling,Tool Calling,,"AI, ML & Generative AI",,80,True,Curated eSupraLife technical vocabulary,technical_autosuggestion
tech_a83e2ce54bbef3be,Traefik,traefik,Traefik,,"DevOps, SRE & Infrastructure",,80,True,Curated eSupraLife technical vocabulary,technical_autosuggestion
tech_8d360121ad2c7303,Transfer Learning,transfer learning,Transfer Learning,,"AI, ML & Generative AI",,80,True,Curated eSupraLife technical vocabulary,technical_autosuggestion
tech_bc5f3957f70db91b,Transformers,transformers,Transformers,,"AI, ML & Generative AI",,80,True,Curated eSupraLife technical vocabulary,technical_autosuggestion
tech_206280e5102cd858,Travis CI,travis ci,Travis CI,,"DevOps, SRE & Infrastructure",,80,True,Curated eSupraLife technical vocabulary,technical_autosuggestion
tech_507a475080d429a5,Trunk-Based Development,trunk-based development,Trunk-Based Development,,Version Control & Collaboration,,80,True,Curated eSupraLife technical vocabulary,technical_autosuggestion
tech_9083093148ab9244,Turborepo,turborepo,Turborepo,,Version Control & Collaboration,,80,True,Curated eSupraLife technical vocabulary,technical_autosuggestion
tech_6b89798736a4ac32,TypeORM,typeorm,TypeORM,,"Databases, Search & Storage",,80,True,Curated eSupraLife technical vocabulary,technical_autosuggestion
tech_fb9da861bdb8895c,TypeScript,typescript,TypeScript,TS,Programming Languages,,80,True,Curated eSupraLife technical vocabulary,technical_autosuggestion
tech_24bf68e341ce0fbd,Ubuntu,ubuntu,Ubuntu,,"DevOps, SRE & Infrastructure",,80,True,Curated eSupraLife technical vocabulary,technical_autosuggestion
tech_36cf8bee2cb812f7,UDP,udp,UDP,,"Protocols, Networking & Architecture",,80,True,Curated eSupraLife technical vocabulary,technical_autosuggestion
tech_d75dff57b5f5defc,UIKit,uikit,UIKit,,Mobile & Desktop,,80,True,Curated eSupraLife technical vocabulary,technical_autosuggestion
tech_742af637f21c9883,UK GDPR,uk gdpr,UK GDPR,,"Security, Identity & Compliance",,80,True,Curated eSupraLife technical vocabulary,technical_autosuggestion
tech_2f246e86202cf16b,UMLS,umls,UMLS,Unified Medical Language System,Healthcare IT & Interoperability,,80,True,Curated eSupraLife technical vocabulary,technical_autosuggestion
